Symbol	pathway_name
4579	IRAK3	Neurotrophin signaling pathway
4580	SORT1	Neurotrophin signaling pathway
4581	BCL2	Neurotrophin signaling pathway
4582	FASLG	Neurotrophin signaling pathway
4583	RHO	Phototransduction
4584	GNAT1	Phototransduction
4585	RCVRN	Phototransduction
4586	SAG	Phototransduction
4587	RGS9	Phototransduction
4588	GRK7	Phototransduction
4589	CALML6	Phototransduction
4590	GUCA1A	Phototransduction
4591	PDE6A	Phototransduction
4592	CNGB1	Phototransduction
4593	GAR1	Phototransduction
4594	GUCY2F	Phototransduction
4595	GNAL	Olfactory transduction
4596	NCALD	Olfactory transduction
4597	CAMK2A	Olfactory transduction
4598	RGS2	Olfactory transduction
4599	CALML6	Olfactory transduction
4600	ADCY3	Olfactory transduction
4601	GUCY2D	Olfactory transduction
4602	CNGB1	Olfactory transduction
4603	GAR1	Olfactory transduction
4604	PDE1A	Olfactory transduction
4605	TAS1R2	Taste transduction
4606	SCN2A	Taste transduction
4607	CHRM3	Taste transduction
4608	PKD1L3	Taste transduction
4609	TAS1R1	Taste transduction
4610	GNB3	Taste transduction
4611	TAS1R3	Taste transduction
4612	CALHM1	Taste transduction
4613	PKD2L1	Taste transduction
4614	PLCB1	Taste transduction
4615	PDE1A	Taste transduction
4616	BDKRB1	Inflammatory mediator regulation of TRP channels
4617	HTR2A	Inflammatory mediator regulation of TRP channels
4618	HRH1	Inflammatory mediator regulation of TRP channels
4619	P2RY2	Inflammatory mediator regulation of TRP channels
4620	GNAQ	Inflammatory mediator regulation of TRP channels
4621	CMC1	Inflammatory mediator regulation of TRP channels
4622	PRKCE	Inflammatory mediator regulation of TRP channels
4623	PRKACA	Inflammatory mediator regulation of TRP channels
4624	CAMK2A	Inflammatory mediator regulation of TRP channels
4625	PTGER2	Inflammatory mediator regulation of TRP channels
4626	GNAS	Inflammatory mediator regulation of TRP channels
4627	F2RL1	Inflammatory mediator regulation of TRP channels
4628	PRKCA	Inflammatory mediator regulation of TRP channels
4629	CALML6	Inflammatory mediator regulation of TRP channels
4630	IL1B	Inflammatory mediator regulation of TRP channels
4631	IL1R1	Inflammatory mediator regulation of TRP channels
4632	MAP2K3	Inflammatory mediator regulation of TRP channels
4633	MAPK14	Inflammatory mediator regulation of TRP channels
4634	NGF	Inflammatory mediator regulation of TRP channels
4635	NTRK1	Inflammatory mediator regulation of TRP channels
4636	PIK3CA	Inflammatory mediator regulation of TRP channels
4637	PRKCD	Inflammatory mediator regulation of TRP channels
4638	SRC	Inflammatory mediator regulation of TRP channels
4639	TRPV1	Inflammatory mediator regulation of TRP channels
4640	PPP1CA	Inflammatory mediator regulation of TRP channels
4641	IGF1	Inflammatory mediator regulation of TRP channels
4642	KNG1	Inflammatory mediator regulation of TRP channels
4643	PLA2G4B	Inflammatory mediator regulation of TRP channels
4644	PLCB1	Inflammatory mediator regulation of TRP channels
4645	TRPA1	Inflammatory mediator regulation of TRP channels
4646	ADCY1	Inflammatory mediator regulation of TRP channels
4647	TRPV4	Inflammatory mediator regulation of TRP channels
4648	PLCG1	Inflammatory mediator regulation of TRP channels
4649	TRPM8	Inflammatory mediator regulation of TRP channels
4650	TRPV2	Inflammatory mediator regulation of TRP channels
4651	RGMA	Axon guidance
4652	NEO1	Axon guidance
4653	RHOA	Axon guidance
4654	EFNA1	Axon guidance
4655	EFL1	Axon guidance
4656	EFNB1	Axon guidance
4657	NCK2	Axon guidance
4658	CXCL12	Axon guidance
4659	CXCR4	Axon guidance
4660	LAP3	Axon guidance
4661	SLIT1	Axon guidance
4662	SLIT3	Axon guidance
4663	SLIT2	Axon guidance
4664	ROBO2	Axon guidance
4665	ROBO1	Axon guidance
4666	SEMA3A	Axon guidance
4667	L1CAM	Axon guidance
4668	NGEF	Axon guidance
4669	ABL1	Axon guidance
4670	EPHA2	Axon guidance
4671	EPHB1	Axon guidance
4672	PLXNA1	Axon guidance
4673	SEMA4F	Axon guidance
4674	SEMA7A	Axon guidance
4675	SHH	Axon guidance
4676	BOC	Axon guidance
4677	SMO	Axon guidance
4678	PTCH1	Axon guidance
4679	WNT5A	Axon guidance
4680	RRAS	Axon guidance
4681	RND1	Axon guidance
4682	ARHGEF12	Axon guidance
4683	WNT4	Axon guidance
4684	PPP3CA	Axon guidance
4685	CCN1	Axon guidance
4686	PTK2	Axon guidance
4687	RAC1	Axon guidance
4688	CDC42	Axon guidance
4689	FYN	Axon guidance
4690	SLK	Axon guidance
4691	SRC	Axon guidance
4692	ROCK1	Axon guidance
4693	FES	Axon guidance
4694	CDK5	Axon guidance
4695	PRKCA	Axon guidance
4696	PRKACA	Axon guidance
4697	SSH1	Axon guidance
4698	LIMK1	Axon guidance
4699	RASA1	Axon guidance
4700	SRGAP2	Axon guidance
4701	RHOD	Axon guidance
4702	PLXNB2	Axon guidance
4703	RGS3	Axon guidance
4704	NTNG1	Axon guidance
4705	NTNG2	Axon guidance
4706	UNC5D	Axon guidance
4707	TRPC1	Axon guidance
4708	DPYSL5	Axon guidance
4709	ROBO3	Axon guidance
4710	HRAS	Axon guidance
4711	ITGB1	Axon guidance
4712	FZD3	Axon guidance
4713	PIK3CA	Axon guidance
4714	GSK3B	Axon guidance
4715	LRIG2	Axon guidance
4716	GNAI1	Axon guidance
4717	NRP1	Axon guidance
4718	ENAH	Axon guidance
4719	PLXNC1	Axon guidance
4720	RYK	Axon guidance
4721	ABLIM3	Axon guidance
4722	DCC	Axon guidance
4723	MYL12B	Axon guidance
4724	DPYSL2	Axon guidance
4725	DRP2	Axon guidance
4726	ILK	Axon guidance
4727	NFATC2	Axon guidance
4728	CFL1	Axon guidance
4729	LRRC4C	Axon guidance
4730	LRRC4	Axon guidance
4731	PTPN11	Axon guidance
4732	BMPR2	Axon guidance
4733	MET	Axon guidance
4734	MAPK1	Axon guidance
4735	RAF1	Axon guidance
4736	PDPK1	Axon guidance
4737	PDK1	Axon guidance
4738	PDPK2P	Axon guidance
4739	CSF1	Osteoclast differentiation
4740	CSF1R	Osteoclast differentiation
4741	GRB2	Osteoclast differentiation
4742	PIK3CA	Osteoclast differentiation
4743	IFNG	Osteoclast differentiation
4744	IFNGR1	Osteoclast differentiation
4745	IL1A	Osteoclast differentiation
4746	IL1R1	Osteoclast differentiation
4747	TNF	Osteoclast differentiation
4748	TNFRSF1A	Osteoclast differentiation
4749	TGFB1	Osteoclast differentiation
4750	TNFSF11	Osteoclast differentiation
4751	TNFRSF11A	Osteoclast differentiation
4752	NFKBIA	Osteoclast differentiation
4753	TRAF2	Osteoclast differentiation
4754	FYN	Osteoclast differentiation
4755	SLK	Osteoclast differentiation
4756	CYLD	Osteoclast differentiation
4757	SQSTM1	Osteoclast differentiation
4758	FHL2	Osteoclast differentiation
4759	MAP2K6	Osteoclast differentiation
4760	MAP2K7	Osteoclast differentiation
4761	RAC1	Osteoclast differentiation
4762	BTK	Osteoclast differentiation
4763	PLCG2	Osteoclast differentiation
4764	PPP3CA	Osteoclast differentiation
4765	CCN1	Osteoclast differentiation
4766	GAB2	Osteoclast differentiation
4767	BLNK	Osteoclast differentiation
4768	SYK	Osteoclast differentiation
4769	IFNB1	Osteoclast differentiation
4770	IFNAR1	Osteoclast differentiation
4771	AVP	Osteoclast differentiation
4772	STAT1	Osteoclast differentiation
4773	SOCS1	Osteoclast differentiation
4774	TNFRSF11B	Osteoclast differentiation
4775	IRF9	Osteoclast differentiation
4776	MAP3K7	Osteoclast differentiation
4777	CAMK4	Osteoclast differentiation
4778	IKBKB	Osteoclast differentiation
4779	MAPK14	Osteoclast differentiation
4780	MAPK8	Osteoclast differentiation
4781	JAK1	Osteoclast differentiation
4782	MAP3K14	Osteoclast differentiation
4783	CHUK	Osteoclast differentiation
4784	NFKB2	Osteoclast differentiation
4785	NFKB1	Osteoclast differentiation
4786	FOS	Osteoclast differentiation
4787	NFATC1	Osteoclast differentiation
4788	CREB1	Osteoclast differentiation
4789	PPARG	Osteoclast differentiation
4790	MAPK1	Osteoclast differentiation
4791	AKT3	Osteoclast differentiation
4792	TGFBR1	Osteoclast differentiation
4793	CYBA	Osteoclast differentiation
4794	FCGR1A	Osteoclast differentiation
4795	TYROBP	Osteoclast differentiation
4796	MAP2K1	Osteoclast differentiation
4797	CTSK	Osteoclast differentiation
4798	CTSO	Osteoclast differentiation
4799	ACP5	Osteoclast differentiation
4800	CALCR	Osteoclast differentiation
4801	ITGB3	Osteoclast differentiation
4802	INS	Longevity regulating pathway
4803	INSR	Longevity regulating pathway
4804	IRS1	Longevity regulating pathway
4805	IGF1	Longevity regulating pathway
4806	IGF1R	Longevity regulating pathway
4807	HRAS	Longevity regulating pathway
4808	AKT3	Longevity regulating pathway
4809	MTOR	Longevity regulating pathway
4810	RHEB	Longevity regulating pathway
4811	ADIPOQ	Longevity regulating pathway
4812	ADIPOR1	Longevity regulating pathway
4813	CAMKK2	Longevity regulating pathway
4814	STK11	Longevity regulating pathway
4815	PRKAG2	Longevity regulating pathway
4816	EIF4EBP1	Longevity regulating pathway
4817	PRKACA	Longevity regulating pathway
4818	FOXO1	Longevity regulating pathway
4819	SIRT1	Longevity regulating pathway
4820	TP53	Longevity regulating pathway
4821	SESN3	Longevity regulating pathway
4822	CAMK4	Longevity regulating pathway
4823	KL	Longevity regulating pathway
4824	PIK3CA	Longevity regulating pathway
4825	ADCY1	Longevity regulating pathway
4826	RPS6KB1	Longevity regulating pathway
4827	APPL1	Longevity regulating pathway
4828	EIF4E	Longevity regulating pathway
4829	SOD2	Longevity regulating pathway
4830	CAT	Longevity regulating pathway
4831	ATG5	Longevity regulating pathway
4832	PPARGC1A	Longevity regulating pathway
4833	EHMT2	Longevity regulating pathway
4834	BAX	Longevity regulating pathway
4835	NFKB1	Longevity regulating pathway
4836	PPARG	Longevity regulating pathway
4837	INS	Longevity regulating pathway - multiple species
4838	INSR	Longevity regulating pathway - multiple species
4839	IRS1	Longevity regulating pathway - multiple species
4840	AKT3	Longevity regulating pathway - multiple species
4841	IGF1	Longevity regulating pathway - multiple species
4842	IGF1R	Longevity regulating pathway - multiple species
4843	HRAS	Longevity regulating pathway - multiple species
4844	KRAS	Longevity regulating pathway - multiple species
4845	SIRT1	Longevity regulating pathway - multiple species
4846	PRKACA	Longevity regulating pathway - multiple species
4847	MTOR	Longevity regulating pathway - multiple species
4848	PRKAG2	Longevity regulating pathway - multiple species
4849	RPS6KB1	Longevity regulating pathway - multiple species
4850	HDAC1	Longevity regulating pathway - multiple species
4851	FOXO1	Longevity regulating pathway - multiple species
4852	FOXO3	Longevity regulating pathway - multiple species
4853	EIF4EBP2	Longevity regulating pathway - multiple species
4854	FOXA2	Longevity regulating pathway - multiple species
4855	PIK3CA	Longevity regulating pathway - multiple species
4856	ADCY1	Longevity regulating pathway - multiple species
4857	SOD2	Longevity regulating pathway - multiple species
4858	CAT	Longevity regulating pathway - multiple species
4859	ATG5	Longevity regulating pathway - multiple species
4860	SOD1	Longevity regulating pathway - multiple species
4861	CRYAB	Longevity regulating pathway - multiple species
4862	RORA	Circadian rhythm
4863	ROR1	Circadian rhythm
4864	ROR2	Circadian rhythm
4865	DBP	Circadian rhythm
4866	CREB1	Circadian rhythm
4867	NR1D1	Circadian rhythm
4868	NFIL3	Circadian rhythm
4869	SKP1	Circadian rhythm
4870	PRKAG2	Circadian rhythm
4871	BHLHE41	Circadian rhythm
4872	ARNTL	Circadian rhythm
4873	PER1	Circadian rhythm
4874	CRY1	Circadian rhythm
4875	GRIN1	Circadian entrainment
4876	CACNA1I	Circadian entrainment
4877	ITPR1	Circadian entrainment
4878	RYR1	Circadian entrainment
4879	ADCY1	Circadian entrainment
4880	CACNA1C	Circadian entrainment
4881	PLCB1	Circadian entrainment
4882	NOS1	Circadian entrainment
4883	GUCY1A2	Circadian entrainment
4884	CALML6	Circadian entrainment
4885	CAMK2A	Circadian entrainment
4886	MAPK1	Circadian entrainment
4887	RPS6KA5	Circadian entrainment
4888	PRKACA	Circadian entrainment
4889	RASD1	Circadian entrainment
4890	GNB5	Circadian entrainment
4891	ADCYAP1R1	Circadian entrainment
4892	PRKG1	Circadian entrainment
4893	GNAS	Circadian entrainment
4894	MTNR1B	Circadian entrainment
4895	MTNR1A	Circadian entrainment
4896	NOS1AP	Circadian entrainment
4897	CREB1	Circadian entrainment
4898	GRIA1	Circadian entrainment
4899	ADCYAP1	Circadian entrainment
4900	PRKCA	Circadian entrainment
4901	KCNJ3	Circadian entrainment
4902	PER1	Circadian entrainment
4903	FOS	Circadian entrainment
4904	ADRB3	Thermogenesis
4905	GNAS	Thermogenesis
4906	FGF21	Thermogenesis
4907	FGFR1	Thermogenesis
4908	FLG	Thermogenesis
4909	FRS2	Thermogenesis
4910	GRB2	Thermogenesis
4911	SOS1	Thermogenesis
4912	HGF	Thermogenesis
4913	HRAS	Thermogenesis
4914	RHEB	Thermogenesis
4915	PRKACA	Thermogenesis
4916	MAP3K5	Thermogenesis
4917	MAP2K3	Thermogenesis
4918	MAPK14	Thermogenesis
4919	PRKG1	Thermogenesis
4920	RPS6KB1	Thermogenesis
4921	KLB	Thermogenesis
4922	RPTOR	Thermogenesis
4923	MTOR	Thermogenesis
4924	ACTL6B	Thermogenesis
4925	KDM3B	Thermogenesis
4926	PRDM16	Thermogenesis
4927	ZNF516	Thermogenesis
4928	CREB3	Thermogenesis
4929	PPARGC1A	Thermogenesis
4930	ATF2	Thermogenesis
4931	RPS6	Thermogenesis
4932	TSC1	Thermogenesis
4933	AKT1S1	Thermogenesis
4934	CNR1	Thermogenesis
4935	PLIN1	Thermogenesis
4936	GCG	Thermogenesis
4937	BMP8A	Thermogenesis
4938	RPS6KA6	Thermogenesis
4939	ADCY1	Thermogenesis
4940	MLST8	Thermogenesis
4941	LIPE	Thermogenesis
4942	PPARG	Thermogenesis
4943	KDM1A	Thermogenesis
4944	UCP1	Thermogenesis
4945	PRKAG2	Thermogenesis
4946	INS	Type II diabetes mellitus
4947	INSR	Type II diabetes mellitus
4948	IRS1	Type II diabetes mellitus
4949	ADIPOQ	Type II diabetes mellitus
4950	TNF	Type II diabetes mellitus
4951	PIK3CA	Type II diabetes mellitus
4952	SOCS4	Type II diabetes mellitus
4953	IKBKB	Type II diabetes mellitus
4954	MAPK8	Type II diabetes mellitus
4955	MTOR	Type II diabetes mellitus
4956	PRKCZ	Type II diabetes mellitus
4957	PRKCD	Type II diabetes mellitus
4958	MAPK1	Type II diabetes mellitus
4959	PDX1	Type II diabetes mellitus
4960	MAFA	Type II diabetes mellitus
4961	ABCC8	Type II diabetes mellitus
4962	KCNJ11	Type II diabetes mellitus
4963	CACNA1A	Type II diabetes mellitus
4964	HPCA	Type II diabetes mellitus
4965	GCK	Type II diabetes mellitus
4966	GK	Type II diabetes mellitus
4967	SLC2A4	Type II diabetes mellitus
4968	PKLR	Type II diabetes mellitus
4969	CD80	Type I diabetes mellitus
4970	FASLG	Type I diabetes mellitus
4971	CD28	Type I diabetes mellitus
4972	FAS	Type I diabetes mellitus
4973	ONECUT1	Maturity onset diabetes of the young
4974	PDX1	Maturity onset diabetes of the young
4975	NEUROG3	Maturity onset diabetes of the young
4976	FOXA2	Maturity onset diabetes of the young
4977	MAFA	Maturity onset diabetes of the young
4978	PAX6	Maturity onset diabetes of the young
4979	NKX2-2	Maturity onset diabetes of the young
4980	NEUROD1	Maturity onset diabetes of the young
4981	HNF1A	Maturity onset diabetes of the young
4982	HNF4A	Maturity onset diabetes of the young
4983	HES1	Maturity onset diabetes of the young
4984	HHEX	Maturity onset diabetes of the young
4985	MNX1	Maturity onset diabetes of the young
4986	NR5A2	Maturity onset diabetes of the young
4987	HNF1B	Maturity onset diabetes of the young
4988	PAX4	Maturity onset diabetes of the young
4989	IAPP	Maturity onset diabetes of the young
4990	DAP	Maturity onset diabetes of the young
4991	GCK	Maturity onset diabetes of the young
4992	GK	Maturity onset diabetes of the young
4993	INS	Maturity onset diabetes of the young
4994	NKX6-1	Maturity onset diabetes of the young
4995	HNF4G	Maturity onset diabetes of the young
4996	FOXA3	Maturity onset diabetes of the young
4997	PKLR	Maturity onset diabetes of the young
4998	SLC2A2	Maturity onset diabetes of the young
4999	C2	Alcoholic liver disease
5000	C4A	Alcoholic liver disease
5001	C3	Alcoholic liver disease
5002	C5	Alcoholic liver disease
5003	CD14	Alcoholic liver disease
5004	CHUK	Alcoholic liver disease
5005	CAMKK2	Alcoholic liver disease
5006	PRKAG2	Alcoholic liver disease
5007	AKT3	Alcoholic liver disease
5008	MAP2K7	Alcoholic liver disease
5009	FASLG	Alcoholic liver disease
5010	FAS	Alcoholic liver disease
5011	FADD	Alcoholic liver disease
5012	TNF	Alcoholic liver disease
5013	CASP8	Alcoholic liver disease
5014	ADIPOQ	Alcoholic liver disease
5015	NFKB1	Alcoholic liver disease
5016	NFKBIA	Alcoholic liver disease
5017	TNFRSF1A	Alcoholic liver disease
5018	SREBF1	Alcoholic liver disease
5019	C3AR1	Alcoholic liver disease
5020	C5AR1	Alcoholic liver disease
5021	MAP3K5	Alcoholic liver disease
5022	MAP2K3	Alcoholic liver disease
5023	MAP3K14	Alcoholic liver disease
5024	GSK3B	Alcoholic liver disease
5025	CTNNB1	Alcoholic liver disease
5026	IRF3	Alcoholic liver disease
5027	LPIN1	Alcoholic liver disease
5028	TRA2A	Alcoholic liver disease
5029	LEF1	Alcoholic liver disease
5030	CYP2E1	Alcoholic liver disease
5031	TLR4	Alcoholic liver disease
5032	PPARGC1A	Alcoholic liver disease
5033	ACACB	Alcoholic liver disease
5034	ACACA	Alcoholic liver disease
5035	MLYCD	Alcoholic liver disease
5036	MAPK8	Alcoholic liver disease
5037	CASP3	Alcoholic liver disease
5038	ADIPOR1	Alcoholic liver disease
5039	MAPK14	Alcoholic liver disease
5040	IL1B	Alcoholic liver disease
5041	IL6	Alcoholic liver disease
5042	HGF	Alcoholic liver disease
5043	IL12A	Alcoholic liver disease
5044	CXCL8	Alcoholic liver disease
5045	IFNA1	Alcoholic liver disease
5046	IFNA13	Alcoholic liver disease
5047	IFNB1	Alcoholic liver disease
5048	CXCL1	Alcoholic liver disease
5049	FASN	Alcoholic liver disease
5050	SCD	Alcoholic liver disease
5051	CCND1	Alcoholic liver disease
5052	ALDH2	Alcoholic liver disease
5053	IL6	Non-alcoholic fatty liver disease
5054	HGF	Non-alcoholic fatty liver disease
5055	IL6R	Non-alcoholic fatty liver disease
5056	SOCS3	Non-alcoholic fatty liver disease
5057	TNF	Non-alcoholic fatty liver disease
5058	TNFRSF1A	Non-alcoholic fatty liver disease
5059	NFKB1	Non-alcoholic fatty liver disease
5060	INS	Non-alcoholic fatty liver disease
5061	INSR	Non-alcoholic fatty liver disease
5062	IRS1	Non-alcoholic fatty liver disease
5063	PIK3CA	Non-alcoholic fatty liver disease
5064	NR1H3	Non-alcoholic fatty liver disease
5065	MLXIP	Non-alcoholic fatty liver disease
5066	LEP	Non-alcoholic fatty liver disease
5067	LEPR	Non-alcoholic fatty liver disease
5068	ADIPOQ	Non-alcoholic fatty liver disease
5069	ADIPOR1	Non-alcoholic fatty liver disease
5070	PPARA	Non-alcoholic fatty liver disease
5071	CDC42	Non-alcoholic fatty liver disease
5072	RAC1	Non-alcoholic fatty liver disease
5073	MAP3K11	Non-alcoholic fatty liver disease
5074	MAPK8	Non-alcoholic fatty liver disease
5075	ITCH	Non-alcoholic fatty liver disease
5076	ERN1	Non-alcoholic fatty liver disease
5077	TRAF2	Non-alcoholic fatty liver disease
5078	MAP3K5	Non-alcoholic fatty liver disease
5079	IKBKB	Non-alcoholic fatty liver disease
5080	EIF2AK3	Non-alcoholic fatty liver disease
5081	EIF2S1	Non-alcoholic fatty liver disease
5082	EIF2A	Non-alcoholic fatty liver disease
5083	ATF4	Non-alcoholic fatty liver disease
5084	DDIT3	Non-alcoholic fatty liver disease
5085	CEBPZ	Non-alcoholic fatty liver disease
5086	BCL2L11	Non-alcoholic fatty liver disease
5087	FASLG	Non-alcoholic fatty liver disease
5088	FAS	Non-alcoholic fatty liver disease
5089	CASP8	Non-alcoholic fatty liver disease
5090	BID	Non-alcoholic fatty liver disease
5091	CYCS	Non-alcoholic fatty liver disease
5092	XBP1	Non-alcoholic fatty liver disease
5093	AKT3	Non-alcoholic fatty liver disease
5094	RXRA	Non-alcoholic fatty liver disease
5095	PKLR	Non-alcoholic fatty liver disease
5096	PRKAG2	Non-alcoholic fatty liver disease
5097	FOS	Non-alcoholic fatty liver disease
5098	IL1A	Non-alcoholic fatty liver disease
